city,temperature_c,humidity_percent,wind_speed_kmh,rainfall_mm,cloud_cover_percent,condition,play_cricket
Delhi,39.8,44,13.7,0.0,91,Overcast,No
Mumbai,21.3,32,10.5,1.9,67,Cloudy,Yes
Lucknow,28.2,34,11.5,0.0,35,Sunny,Yes
Bengaluru,33.4,92,19.9,0.0,47,Cloudy,Yes
Mumbai,38.3,85,5.0,1.1,74,Cloudy,No
Bengaluru,34.6,47,23.2,0.1,39,Sunny,Yes
Jaipur,32.6,50,17.3,9.2,90,Rainy,No
Jaipur,31.4,52,3.5,0.0,49,Cloudy,Yes
Pune,33.2,38,23.6,0.0,35,Sunny,Yes
Chennai,30.6,30,32.5,3.6,29,Sunny,No
Ahmedabad,37.7,64,13.8,0.4,72,Cloudy,Yes
Pune,34.3,86,21.5,10.5,84,Rainy,No
Delhi,31.9,89,7.0,0.6,61,Cloudy,Yes
Jaipur,30.7,96,13.0,4.8,69,Cloudy,No
Kolkata,36.7,46,6.5,0.0,42,Cloudy,Yes
Pune,30.3,38,27.1,5.1,100,Rainy,No
Chennai,17.8,56,15.5,0.5,37,Sunny,Yes
Lucknow,18.3,75,18.2,1.0,32,Sunny,No
Lucknow,36.2,84,25.4,0.0,26,Sunny,No
Mumbai,29.5,74,21.8,0.0,67,Cloudy,Yes
Delhi,37.2,71,23.2,4.2,52,Cloudy,No
Chennai,23.9,71,8.4,0.9,52,Cloudy,Yes
Chennai,37.4,66,27.2,6.9,73,Rainy,No
Chennai,22.7,86,8.5,0.0,70,Cloudy,Yes
Ahmedabad,29.7,81,14.3,1.7,56,Cloudy,No
Pune,31.6,44,13.3,0.2,33,Sunny,Yes
Jaipur,32.9,64,14.8,1.5,97,Overcast,No
Chennai,26.7,83,16.7,0.0,45,Cloudy,Yes
Ahmedabad,34.4,66,2.5,1.6,25,Sunny,Yes
Kolkata,31.1,85,17.7,6.3,93,Rainy,No
Mumbai,36.6,32,5.5,0.4,74,Cloudy,Yes
Ahmedabad,19.3,69,28.0,1.3,64,Cloudy,No
Mumbai,33.7,78,12.5,0.0,77,Overcast,Yes
Mumbai,42.2,82,2.8,0.3,80,Overcast,No
Pune,33.1,74,33.5,0.0,62,Cloudy,Yes
Jaipur,34.8,80,8.9,0.0,17,Sunny,Yes
Mumbai,40.2,33,5.0,0.0,19,Sunny,Yes
Kolkata,22.1,66,12.6,2.3,59,Cloudy,Yes
Bengaluru,22.8,72,8.4,3.1,55,Cloudy,No
Hyderabad,26.1,76,20.2,1.7,77,Overcast,No
Pune,28.6,59,12.7,4.2,84,Overcast,No
Bengaluru,35.6,69,27.6,7.5,78,Rainy,No
Chennai,33.9,77,6.7,0.0,67,Cloudy,Yes
Ahmedabad,25.5,96,17.8,0.0,50,Cloudy,Yes
Jaipur,29.0,43,17.0,9.9,100,Rainy,No
Chennai,28.7,42,9.7,0.0,41,Cloudy,Yes
Jaipur,23.3,92,10.1,0.0,2,Sunny,Yes
Hyderabad,30.3,88,25.9,0.0,56,Cloudy,No
Delhi,17.9,71,11.2,0.0,33,Sunny,Yes
Bengaluru,27.3,86,6.0,0.0,62,Cloudy,Yes
Kolkata,30.5,68,19.8,0.0,47,Cloudy,Yes
Ahmedabad,29.1,40,15.4,0.0,79,Overcast,Yes
Delhi,29.7,68,2.2,1.6,67,Cloudy,Yes
Delhi,31.7,63,15.8,1.3,90,Overcast,No
Kolkata,35.1,55,18.8,0.3,27,Sunny,Yes
Hyderabad,28.9,63,9.0,0.0,36,Sunny,Yes
Jaipur,26.4,60,13.4,0.0,15,Sunny,Yes
Bengaluru,29.1,94,18.2,6.9,85,Rainy,No
Kolkata,36.0,71,20.4,0.0,45,Cloudy,No
Bengaluru,24.2,59,23.8,0.3,41,Cloudy,Yes
Chennai,19.0,56,12.7,5.5,61,Rainy,No
Mumbai,39.2,37,3.7,3.7,56,Cloudy,No
Hyderabad,28.7,64,9.4,6.0,80,Rainy,No
Jaipur,25.5,37,8.7,0.1,28,Sunny,Yes
Ahmedabad,22.5,61,26.0,0.0,71,Cloudy,Yes
Mumbai,32.7,68,9.6,0.5,38,Sunny,Yes
Bengaluru,28.9,86,30.9,0.0,52,Cloudy,No
Jaipur,26.3,34,4.5,0.0,65,Cloudy,Yes
Ahmedabad,28.2,34,16.9,0.0,69,Cloudy,Yes
Kolkata,34.8,55,8.6,4.9,71,Cloudy,No
Jaipur,30.4,95,21.2,0.0,55,Cloudy,No
Chennai,32.6,91,5.3,0.3,75,Overcast,Yes
Pune,26.6,54,9.3,1.4,50,Cloudy,Yes
Ahmedabad,34.6,88,11.7,0.0,52,Cloudy,Yes
Kolkata,40.9,57,6.7,2.6,69,Cloudy,No
Delhi,30.6,48,25.2,3.5,68,Cloudy,No
Chennai,26.3,85,15.8,0.7,68,Cloudy,Yes
Pune,26.7,79,2.0,4.4,60,Cloudy,No
Hyderabad,25.7,46,20.6,0.0,10,Sunny,Yes
Ahmedabad,33.3,52,11.5,0.9,52,Cloudy,Yes
Chennai,39.5,72,8.9,1.9,75,Overcast,No
Hyderabad,33.1,72,10.3,0.2,21,Sunny,Yes
Chennai,31.0,44,4.7,1.0,35,Sunny,Yes
Delhi,37.3,44,24.8,0.0,30,Sunny,No
Bengaluru,30.9,57,8.1,3.7,62,Cloudy,No
Kolkata,38.3,87,30.4,1.2,38,Sunny,No
Mumbai,30.8,52,10.8,0.0,34,Sunny,Yes
Kolkata,28.6,94,8.4,0.2,72,Cloudy,Yes
Kolkata,28.4,38,17.8,0.0,37,Sunny,Yes
Kolkata,18.0,89,5.0,3.8,54,Cloudy,No
Lucknow,30.9,81,9.1,1.4,69,Cloudy,No
Delhi,32.6,83,22.9,0.1,32,Sunny,No
Ahmedabad,34.8,54,11.2,1.7,67,Cloudy,Yes
Lucknow,41.3,49,5.5,0.0,4,Sunny,Yes
Lucknow,35.8,46,6.0,0.0,39,Sunny,Yes
Bengaluru,22.4,57,10.5,0.0,61,Cloudy,Yes
Delhi,26.8,31,7.8,8.9,88,Rainy,No
Hyderabad,32.9,58,9.7,3.2,49,Cloudy,No
Kolkata,19.6,56,18.5,3.5,59,Cloudy,No
Pune,33.0,31,17.2,0.1,27,Sunny,Yes
Jaipur,33.8,58,13.9,0.0,20,Sunny,Yes
Pune,29.9,36,7.0,0.1,47,Cloudy,Yes
Hyderabad,26.8,40,13.6,4.5,64,Cloudy,No
Jaipur,28.8,43,10.6,0.0,19,Sunny,Yes
Lucknow,25.9,69,2.5,2.2,51,Cloudy,Yes
Delhi,27.8,82,13.9,0.4,45,Cloudy,Yes
Kolkata,29.4,35,4.3,0.0,100,Overcast,Yes
Kolkata,31.2,66,21.0,1.0,71,Cloudy,No
Chennai,34.1,93,31.7,0.5,21,Sunny,No
Pune,28.8,78,13.4,4.4,78,Overcast,No
Kolkata,30.1,96,28.3,0.5,51,Cloudy,No
Ahmedabad,27.5,53,30.4,1.2,77,Overcast,No
Mumbai,35.8,76,8.4,0.8,76,Overcast,Yes
Ahmedabad,18.8,86,7.7,3.0,55,Cloudy,No
Pune,38.1,45,16.7,3.9,78,Overcast,No
Bengaluru,33.1,94,7.2,5.6,96,Rainy,No
Chennai,27.3,86,18.0,0.3,30,Sunny,Yes
Hyderabad,38.0,86,23.0,2.8,49,Cloudy,No
Delhi,34.4,81,16.5,0.7,27,Sunny,Yes
Lucknow,27.2,42,7.3,6.3,79,Rainy,No
Kolkata,29.8,62,15.0,1.4,56,Cloudy,Yes
Kolkata,24.1,90,29.8,10.9,100,Rainy,No
Jaipur,33.3,78,12.7,7.7,100,Rainy,No
Delhi,25.6,81,27.6,1.9,52,Cloudy,No
Mumbai,41.5,73,23.3,0.7,27,Sunny,No
Delhi,24.8,87,19.3,0.0,24,Sunny,Yes
Pune,37.8,91,21.2,0.3,62,Cloudy,No
Delhi,28.9,81,14.4,1.5,18,Sunny,No
Jaipur,16.4,65,16.6,0.8,28,Sunny,Yes
Kolkata,29.9,61,8.3,13.8,100,Rainy,No
Mumbai,25.2,86,22.2,10.3,87,Rainy,No
Bengaluru,33.6,74,9.8,0.0,51,Cloudy,Yes
Mumbai,25.9,66,2.2,0.1,74,Cloudy,Yes
Pune,35.5,92,21.0,0.0,45,Cloudy,No
Kolkata,24.9,80,12.8,0.8,53,Cloudy,Yes
Pune,22.5,70,6.5,0.5,45,Cloudy,Yes
Pune,23.0,95,24.3,3.6,85,Overcast,No
Hyderabad,35.7,48,6.5,8.2,64,Rainy,No
Chennai,23.7,93,7.0,4.6,48,Cloudy,No
Pune,20.1,80,10.1,2.5,50,Cloudy,Yes
Lucknow,26.7,51,12.8,0.0,41,Cloudy,Yes
Jaipur,39.1,43,33.5,0.0,16,Sunny,No
Bengaluru,27.3,31,11.2,1.2,71,Cloudy,Yes
Jaipur,28.8,31,11.3,8.5,100,Rainy,No
Lucknow,23.7,35,19.1,10.7,100,Rainy,No
Kolkata,33.0,83,24.0,0.0,36,Sunny,No
Chennai,35.2,58,17.4,5.8,48,Rainy,No
Pune,27.2,91,19.5,0.3,63,Cloudy,Yes
Delhi,27.2,31,20.0,2.6,55,Cloudy,Yes
Lucknow,28.9,49,2.4,0.8,25,Sunny,Yes
Hyderabad,25.5,44,8.3,2.6,71,Cloudy,Yes
Ahmedabad,33.5,51,5.9,0.0,88,Overcast,Yes
Lucknow,35.0,73,16.4,0.0,45,Cloudy,Yes
Pune,22.4,59,19.5,0.0,52,Cloudy,Yes
Jaipur,22.4,83,15.8,0.4,37,Sunny,Yes
Jaipur,43.7,57,6.4,0.0,56,Cloudy,Yes
Pune,41.2,74,15.5,0.2,81,Overcast,Yes
Kolkata,37.3,58,10.4,2.8,54,Cloudy,No
Delhi,32.2,91,11.6,0.0,56,Cloudy,Yes
Jaipur,32.7,66,22.6,9.4,100,Rainy,No
Hyderabad,28.4,93,11.5,0.0,44,Cloudy,Yes
Mumbai,36.3,77,14.1,3.7,51,Cloudy,No
Hyderabad,42.8,86,19.3,2.6,68,Cloudy,No
Chennai,37.2,81,9.8,0.5,26,Sunny,No
Chennai,30.5,41,17.9,1.8,53,Cloudy,Yes
Lucknow,37.8,42,12.3,2.4,94,Overcast,No
Mumbai,33.2,87,32.0,7.3,84,Rainy,No
Chennai,35.4,35,21.8,0.0,34,Sunny,No
Delhi,22.0,86,12.3,3.0,58,Cloudy,No
Jaipur,22.7,94,22.1,0.2,52,Cloudy,No
Bengaluru,39.8,63,15.1,0.4,22,Sunny,Yes
Chennai,33.4,80,28.7,2.0,46,Cloudy,No
Mumbai,27.8,39,12.2,3.0,69,Cloudy,No
Lucknow,24.9,44,7.2,0.0,9,Sunny,Yes
Lucknow,30.2,79,22.5,3.8,77,Overcast,No
Bengaluru,26.2,70,2.3,2.3,54,Cloudy,Yes
Pune,40.3,49,4.6,5.4,46,Rainy,No
Bengaluru,28.4,69,3.8,3.3,44,Cloudy,No
Kolkata,37.2,62,20.0,1.6,64,Cloudy,No
Jaipur,32.5,71,18.0,0.0,59,Cloudy,Yes
Bengaluru,20.9,81,15.7,0.1,72,Cloudy,Yes
Hyderabad,25.9,40,13.1,11.3,100,Rainy,No
Pune,32.1,60,8.8,2.3,37,Sunny,Yes
Mumbai,30.6,71,23.7,2.1,58,Cloudy,No
Kolkata,30.9,63,17.8,5.3,89,Rainy,No
Hyderabad,35.9,85,26.0,0.0,36,Sunny,No
Ahmedabad,36.4,58,10.2,2.1,61,Cloudy,No
Chennai,33.5,52,23.1,1.6,89,Overcast,No
Hyderabad,39.5,85,6.6,0.0,47,Cloudy,No
Hyderabad,31.5,32,6.2,5.4,45,Rainy,No
Mumbai,28.5,42,7.0,0.0,64,Cloudy,Yes
Bengaluru,34.5,76,7.0,2.6,87,Overcast,No
Chennai,20.3,40,17.7,0.1,15,Sunny,Yes
Bengaluru,40.3,86,26.6,1.7,91,Overcast,No
Hyderabad,30.4,86,29.4,0.0,25,Sunny,No
Mumbai,24.1,92,24.3,6.8,63,Rainy,No
Chennai,18.5,43,11.9,0.0,30,Sunny,Yes
Pune,24.7,92,4.6,6.7,66,Rainy,No
Hyderabad,31.7,59,6.5,0.7,63,Cloudy,Yes
Hyderabad,34.9,96,16.4,0.0,72,Cloudy,Yes
Chennai,24.6,84,13.6,8.1,100,Rainy,No
Bengaluru,34.6,34,29.9,0.6,54,Cloudy,Yes
Jaipur,33.3,44,32.3,0.0,69,Cloudy,Yes
Mumbai,19.5,79,26.6,3.0,74,Cloudy,No
Chennai,36.0,37,10.2,3.3,75,Overcast,No
Mumbai,39.6,33,25.4,4.1,28,Sunny,No
Kolkata,34.3,33,4.1,0.0,31,Sunny,Yes
Pune,31.4,53,20.2,7.3,100,Rainy,No
Lucknow,31.4,85,22.9,2.0,86,Overcast,No
Jaipur,31.8,82,2.2,0.0,36,Sunny,Yes
Jaipur,25.9,60,20.7,0.4,71,Cloudy,Yes
Bengaluru,19.2,39,20.1,2.3,42,Cloudy,No
Ahmedabad,28.4,41,17.1,1.6,76,Overcast,Yes
Bengaluru,26.8,89,19.7,1.3,65,Cloudy,No
Ahmedabad,22.2,49,5.3,6.6,100,Rainy,No
Pune,18.7,59,5.2,4.1,12,Sunny,No
Bengaluru,34.4,39,19.0,0.2,14,Sunny,Yes
Lucknow,27.1,68,30.2,1.5,58,Cloudy,No
Kolkata,30.2,54,10.0,0.8,36,Sunny,Yes
Delhi,35.5,81,17.7,3.3,60,Cloudy,No
Ahmedabad,36.1,63,13.6,8.0,97,Rainy,No
Mumbai,31.2,70,27.2,0.0,43,Cloudy,Yes
Pune,31.5,75,29.5,3.3,72,Cloudy,No
Hyderabad,27.1,55,6.0,3.2,100,Overcast,No
Delhi,38.1,34,27.4,6.3,100,Rainy,No
Kolkata,25.2,46,13.7,1.2,69,Cloudy,Yes
Lucknow,29.2,97,4.8,0.1,74,Cloudy,Yes
Bengaluru,42.6,61,25.3,0.0,35,Sunny,No
Hyderabad,39.2,68,10.9,0.0,45,Cloudy,Yes
Pune,34.3,30,12.4,2.7,47,Cloudy,Yes
Ahmedabad,26.9,87,8.8,7.0,79,Rainy,No
Mumbai,29.2,37,5.9,0.2,50,Cloudy,Yes
Pune,39.5,45,17.4,0.0,43,Cloudy,Yes
Bengaluru,22.9,98,8.5,0.0,51,Cloudy,Yes
Jaipur,23.7,44,11.6,2.5,58,Cloudy,Yes
Delhi,32.5,61,5.2,0.7,32,Sunny,Yes
Kolkata,42.2,63,24.7,2.3,79,Overcast,No
Kolkata,20.8,95,18.6,1.7,75,Overcast,No
Ahmedabad,20.6,84,11.3,2.5,70,Cloudy,No
Bengaluru,34.6,51,4.7,0.3,47,Cloudy,Yes
Hyderabad,31.2,55,1.1,2.7,69,Cloudy,Yes
Jaipur,25.1,88,3.6,2.0,51,Cloudy,No
Lucknow,31.4,65,18.5,0.0,34,Sunny,Yes
Hyderabad,34.6,71,25.1,0.0,24,Sunny,Yes
Lucknow,26.5,67,23.2,0.0,59,Cloudy,Yes
Delhi,24.5,54,20.3,0.8,84,Overcast,Yes
Ahmedabad,28.0,80,16.0,0.1,15,Sunny,Yes
Mumbai,37.3,73,18.5,1.2,53,Cloudy,No
Lucknow,35.1,47,24.2,0.5,55,Cloudy,No
Kolkata,34.1,65,7.6,0.9,67,Cloudy,Yes
Jaipur,23.5,88,4.5,3.0,68,Cloudy,No
Pune,25.7,38,22.7,4.1,90,Overcast,No
Mumbai,38.6,34,10.6,1.5,45,Cloudy,No
Kolkata,31.0,52,7.3,0.0,22,Sunny,Yes
Kolkata,33.8,59,9.7,0.4,36,Sunny,Yes
Jaipur,25.1,59,7.4,0.0,61,Cloudy,Yes
Hyderabad,35.9,66,12.4,5.8,77,Rainy,No
Chennai,35.0,97,21.0,1.7,18,Sunny,No
Bengaluru,22.7,35,5.9,1.5,49,Cloudy,Yes
Pune,34.2,57,10.9,0.2,50,Cloudy,Yes
Pune,28.5,43,16.1,0.9,46,Cloudy,Yes
Mumbai,28.6,94,30.5,0.0,47,Cloudy,No
Pune,21.5,53,20.9,0.0,35,Sunny,Yes
Bengaluru,32.9,65,5.7,6.5,79,Rainy,No
Lucknow,26.0,57,7.1,0.0,20,Sunny,Yes
Mumbai,28.6,51,16.7,3.2,44,Cloudy,No
Pune,24.4,30,17.4,10.6,100,Rainy,No
Pune,29.1,45,15.6,0.0,36,Sunny,Yes
Ahmedabad,27.6,60,6.4,0.0,37,Sunny,Yes
Delhi,38.5,58,17.6,7.3,76,Rainy,No
Kolkata,35.8,57,10.8,0.6,53,Cloudy,Yes
Pune,32.5,38,6.9,5.0,68,Rainy,No
Lucknow,36.1,91,18.3,2.2,69,Cloudy,No
Pune,26.3,77,8.0,5.7,51,Rainy,No
Delhi,25.0,39,14.6,0.8,53,Cloudy,Yes
Lucknow,18.5,84,7.2,0.3,68,Cloudy,No
Bengaluru,29.3,51,12.3,7.5,82,Rainy,No
Ahmedabad,26.1,72,17.4,0.0,8,Sunny,Yes
Mumbai,25.7,53,30.8,6.6,58,Rainy,No
Jaipur,34.0,64,16.9,0.1,50,Cloudy,Yes
Kolkata,27.5,32,5.1,4.1,57,Cloudy,No
Lucknow,30.5,62,25.0,0.0,44,Cloudy,Yes
Hyderabad,33.6,97,9.4,7.1,96,Rainy,No
Pune,26.5,40,5.0,0.0,33,Sunny,Yes
Pune,28.6,86,20.5,0.5,43,Cloudy,No
Mumbai,33.8,56,14.3,5.7,78,Rainy,No
Mumbai,25.8,47,14.7,0.1,42,Cloudy,Yes
Mumbai,28.4,47,4.4,0.0,33,Sunny,Yes
Pune,27.5,39,12.9,5.7,84,Rainy,No
Kolkata,27.2,55,7.5,0.0,29,Sunny,Yes
Jaipur,31.7,42,24.3,3.0,23,Sunny,No
Mumbai,33.0,34,13.1,9.2,86,Rainy,No
Mumbai,19.6,56,12.2,8.3,84,Rainy,No
Jaipur,32.4,79,10.9,3.1,60,Cloudy,No
Lucknow,24.0,89,18.4,0.0,63,Cloudy,Yes
Ahmedabad,40.2,75,9.7,0.0,75,Overcast,Yes
Delhi,27.0,77,20.2,0.7,34,Sunny,Yes
Bengaluru,27.8,43,7.0,0.0,27,Sunny,Yes
Mumbai,23.7,83,6.4,0.0,54,Cloudy,Yes
Kolkata,27.1,79,22.3,0.0,46,Cloudy,Yes
Pune,34.0,79,12.3,1.4,43,Cloudy,Yes
Lucknow,34.2,31,15.6,2.3,34,Sunny,Yes
Ahmedabad,34.2,98,33.2,6.2,71,Rainy,No
Delhi,42.8,82,22.2,0.0,59,Cloudy,No
Kolkata,29.1,42,11.7,7.5,80,Rainy,No
Chennai,27.1,30,8.5,4.9,95,Overcast,No
Jaipur,31.4,92,12.9,2.3,39,Sunny,No
Delhi,20.5,60,7.1,0.1,55,Cloudy,Yes
Kolkata,25.8,88,19.7,0.7,71,Cloudy,Yes
Pune,32.1,46,5.6,2.7,43,Cloudy,Yes
Kolkata,30.4,56,10.5,5.2,54,Rainy,No
Hyderabad,23.9,70,7.4,3.3,74,Cloudy,No
Jaipur,28.5,48,12.6,1.8,78,Overcast,Yes
Pune,26.1,72,14.2,0.8,31,Sunny,Yes
Chennai,22.4,65,6.7,0.9,63,Cloudy,Yes
Mumbai,33.3,33,22.2,7.0,66,Rainy,No
Bengaluru,39.3,97,8.4,2.1,56,Cloudy,No
Ahmedabad,42.6,87,5.4,2.1,57,Cloudy,No
Bengaluru,28.3,84,18.5,3.0,60,Cloudy,No
Jaipur,29.9,60,25.3,1.7,65,Cloudy,No
Pune,31.8,54,13.4,5.9,95,Rainy,No
Chennai,31.4,64,11.2,0.0,27,Sunny,Yes
Delhi,33.1,92,7.8,1.9,69,Cloudy,No
Chennai,17.6,57,11.7,0.4,45,Cloudy,Yes
Jaipur,36.8,62,3.8,2.8,56,Cloudy,No
Lucknow,28.4,39,24.0,3.1,57,Cloudy,No
Kolkata,24.9,64,12.8,0.7,47,Cloudy,Yes
Chennai,24.7,38,7.7,2.4,75,Overcast,Yes
Jaipur,30.9,31,10.8,0.0,55,Cloudy,Yes
Chennai,26.3,33,11.5,2.6,49,Cloudy,Yes
Kolkata,31.0,73,16.6,1.2,52,Cloudy,Yes
Mumbai,28.1,58,8.7,1.2,12,Sunny,Yes
Jaipur,37.0,65,14.1,2.0,30,Sunny,No
Mumbai,39.8,66,23.1,0.2,39,Sunny,No
Ahmedabad,36.8,79,25.7,2.7,90,Overcast,No
Kolkata,35.4,45,15.9,1.3,41,Cloudy,No
Jaipur,35.8,38,22.4,2.2,41,Cloudy,No
Chennai,28.2,64,10.0,0.0,52,Cloudy,Yes
Hyderabad,27.8,76,16.5,0.0,34,Sunny,Yes
Kolkata,37.3,56,22.0,0.1,34,Sunny,No
Ahmedabad,24.6,88,11.8,0.0,25,Sunny,Yes
Jaipur,31.8,65,10.7,0.3,25,Sunny,Yes
Delhi,41.4,53,11.1,4.8,84,Overcast,No
Lucknow,28.8,71,29.6,3.1,53,Cloudy,No
Chennai,30.9,92,18.5,3.3,40,Cloudy,No
Delhi,37.7,81,8.7,7.0,54,Rainy,No
Bengaluru,38.3,38,11.6,0.0,40,Cloudy,Yes
Hyderabad,20.0,34,8.8,4.4,75,Overcast,No
Chennai,34.4,72,9.1,0.1,65,Cloudy,Yes
Pune,28.5,88,21.1,1.9,79,Overcast,No
Lucknow,32.6,98,17.8,3.2,71,Cloudy,No
Chennai,19.4,73,20.7,0.0,47,Cloudy,No
Lucknow,17.1,86,11.9,0.4,38,Sunny,No
Ahmedabad,35.1,36,23.5,2.9,41,Cloudy,No
Pune,19.4,98,18.8,0.9,53,Cloudy,No
Kolkata,41.0,47,0.4,3.8,52,Cloudy,No
Kolkata,35.3,50,15.8,0.0,33,Sunny,Yes
Mumbai,32.7,72,10.9,3.0,95,Overcast,No
Pune,33.4,95,16.0,7.2,76,Rainy,No
Bengaluru,29.5,84,12.4,0.8,45,Cloudy,Yes
Jaipur,18.7,64,15.4,1.1,51,Cloudy,No
Delhi,37.2,97,8.2,4.4,100,Overcast,No
Kolkata,23.2,72,6.3,3.7,38,Sunny,No
Ahmedabad,32.8,68,11.1,0.9,71,Cloudy,Yes
Pune,31.0,52,1.9,2.1,52,Cloudy,Yes
Pune,25.2,73,16.1,10.2,100,Rainy,No
Hyderabad,26.8,84,4.5,3.4,41,Cloudy,No
Pune,32.5,44,10.9,3.3,74,Cloudy,No
Hyderabad,32.6,63,26.7,2.3,59,Cloudy,No
Chennai,36.0,66,15.9,0.0,40,Cloudy,Yes
Chennai,34.7,40,29.7,0.0,73,Cloudy,Yes
Mumbai,26.1,92,14.0,0.3,20,Sunny,Yes
Pune,26.1,83,31.9,2.0,67,Cloudy,No
Bengaluru,32.6,61,24.3,0.0,17,Sunny,Yes
Kolkata,40.9,87,14.3,0.9,62,Cloudy,No
Bengaluru,37.6,66,1.0,0.0,29,Sunny,Yes
Mumbai,29.1,42,32.4,0.0,51,Cloudy,Yes
Pune,39.6,51,9.6,0.0,51,Cloudy,Yes
Delhi,38.2,92,25.0,3.7,52,Cloudy,No
Bengaluru,38.2,87,11.7,3.3,68,Cloudy,No
Bengaluru,35.0,64,31.4,0.4,24,Sunny,Yes
Kolkata,37.5,94,30.1,0.0,44,Cloudy,No
Jaipur,30.6,67,23.1,0.2,60,Cloudy,Yes
Jaipur,40.2,81,9.7,3.2,40,Cloudy,No
Jaipur,27.2,97,28.1,5.5,52,Rainy,No
Ahmedabad,26.0,93,2.8,0.7,32,Sunny,Yes
Pune,35.4,60,5.1,0.0,24,Sunny,Yes
Bengaluru,29.0,85,6.6,0.2,31,Sunny,Yes
Kolkata,31.1,66,7.8,0.5,40,Cloudy,Yes
Bengaluru,28.3,78,21.0,1.9,49,Cloudy,No
Pune,27.1,71,29.4,5.0,55,Rainy,No
Hyderabad,30.2,54,9.7,2.9,100,Overcast,No
Hyderabad,19.1,47,14.3,0.0,0,Sunny,Yes
Mumbai,33.0,97,14.3,0.0,52,Cloudy,Yes
Bengaluru,20.9,42,22.2,2.6,47,Cloudy,No
Delhi,36.5,40,18.5,1.3,39,Sunny,No
Chennai,31.8,80,12.7,4.9,79,Overcast,No
Mumbai,35.4,38,11.0,0.0,51,Cloudy,Yes
Pune,22.4,38,4.3,3.8,68,Cloudy,No
Bengaluru,29.5,43,22.9,0.0,56,Cloudy,Yes
Jaipur,32.5,38,10.7,6.9,60,Rainy,No
Mumbai,34.8,56,20.5,3.7,71,Cloudy,No
Hyderabad,31.7,87,15.1,0.0,49,Cloudy,Yes
Ahmedabad,28.2,74,6.4,2.3,63,Cloudy,Yes
Mumbai,26.3,36,15.4,5.5,79,Rainy,No
Chennai,35.0,87,9.3,0.2,61,Cloudy,Yes
Hyderabad,30.7,92,11.3,7.2,56,Rainy,No
Jaipur,32.8,66,13.4,6.1,69,Rainy,No
Bengaluru,32.1,64,9.6,2.6,52,Cloudy,Yes
Hyderabad,35.1,62,3.3,6.4,33,Rainy,No
Delhi,26.8,90,11.8,0.0,1,Sunny,Yes
Bengaluru,24.1,70,11.4,3.8,54,Cloudy,No
Mumbai,41.5,30,9.2,0.3,70,Cloudy,Yes
Bengaluru,24.1,68,14.9,2.2,52,Cloudy,Yes
Jaipur,28.1,98,8.9,2.7,74,Cloudy,No
Bengaluru,40.8,52,14.3,1.8,47,Cloudy,No
Lucknow,34.7,60,16.7,3.9,64,Cloudy,No
Ahmedabad,34.8,87,27.7,5.0,81,Rainy,No
Delhi,20.9,93,17.4,0.2,33,Sunny,Yes
Hyderabad,24.9,43,13.2,0.8,60,Cloudy,Yes
Bengaluru,30.7,86,12.9,9.3,100,Rainy,No
Ahmedabad,31.6,47,6.7,1.7,70,Cloudy,Yes
Bengaluru,32.7,61,7.1,0.0,19,Sunny,Yes
Pune,22.0,33,30.3,1.4,77,Overcast,No
Jaipur,41.6,61,31.4,0.0,12,Sunny,No
Lucknow,33.0,45,13.1,0.0,2,Sunny,Yes
Lucknow,29.3,87,6.9,3.5,100,Overcast,No
Chennai,29.1,36,14.5,2.5,31,Sunny,Yes
Kolkata,42.5,49,2.8,0.5,47,Cloudy,Yes
Ahmedabad,30.2,88,26.5,3.8,97,Overcast,No
Kolkata,24.8,91,14.3,0.0,24,Sunny,Yes
Pune,33.7,90,3.8,0.0,69,Cloudy,Yes
Pune,30.7,90,8.5,3.9,44,Cloudy,No
Ahmedabad,25.4,91,9.3,1.6,67,Cloudy,No
Mumbai,27.0,94,12.6,0.5,80,Overcast,Yes
Bengaluru,26.6,52,11.8,0.5,23,Sunny,Yes
Delhi,23.9,32,14.9,6.2,90,Rainy,No
Chennai,38.2,84,13.7,4.1,79,Overcast,No
Chennai,21.8,50,17.1,0.0,52,Cloudy,Yes
Mumbai,21.6,95,10.3,6.0,81,Rainy,No
Pune,24.2,83,7.0,0.1,24,Sunny,Yes
Lucknow,33.5,93,16.9,5.2,80,Rainy,No
Delhi,30.3,95,8.1,0.0,12,Sunny,Yes
Mumbai,29.4,97,7.0,3.8,57,Cloudy,No
Lucknow,34.2,83,17.2,1.4,22,Sunny,No
Ahmedabad,27.9,78,11.1,1.0,43,Cloudy,Yes
Hyderabad,34.7,43,10.0,0.8,63,Cloudy,Yes
Lucknow,32.5,49,6.5,1.1,70,Cloudy,Yes
Chennai,25.9,87,15.7,0.4,46,Cloudy,Yes
Hyderabad,28.0,77,27.7,2.4,69,Cloudy,No
Delhi,40.7,81,19.7,0.2,17,Sunny,No
Pune,25.4,90,27.9,3.1,76,Overcast,No
Mumbai,30.4,47,10.0,3.9,58,Cloudy,No
Pune,20.8,46,2.0,1.1,71,Cloudy,Yes
Kolkata,27.5,69,12.3,0.5,42,Cloudy,Yes
Chennai,33.4,96,23.0,2.4,62,Cloudy,No
Kolkata,23.1,32,1.9,1.9,54,Cloudy,Yes
Hyderabad,27.7,86,3.7,5.1,69,Rainy,No
Jaipur,27.4,84,18.4,0.0,11,Sunny,Yes
